00200127;       3.1225;      13.5999;       2.2196
00200128;       3.1735;      -2.8974;       2.7092
00200129;       3.1891;      63.3738;       3.2305
00200130;       3.2065;      59.3286;       2.0885
00200131;       3.2212;       3.4621;       2.4876
00200132;       3.2573;      69.1771;       3.5147
00200133;       3.3156;     -38.4692;       3.3118
00200134;       3.3156;     119.7089;       3.1417
00200135;       3.3179;      -5.0298;       2.7524
00200136;       3.3628;      88.0033;       1.6145
00200137;       3.3646;      61.4045;       3.0664
00200138;       3.3730;      98.5123;       1.7520
00200139;       3.4370;     103.8959;       2.5104
00200140;       3.4428;      72.1359;       1.8236
00200141;       3.4515;      13.9736;       2.2157
00200142;       3.4757;      62.9759;       3.1512
00200143;       3.5040;      67.4705;       3.2667
00200144;       3.5257;     -33.0622;       3.3750
00200145;       3.5861;      -3.1585;       2.7153
00200146;       3.6771;       3.6391;       2.4803
00200147;       3.6856;      59.1942;       2.0906
00200148;       3.7232;     119.9955;       3.1407
00200149;       3.7365;      -5.2882;       2.7597
00200150;       3.7447;      61.0989;       2.9795
00200151;       3.7451;      69.1340;       3.4311
00200152;       3.7542;      62.5716;       3.0752
00200153;       3.7547;      14.3686;       2.2132
00200154;       3.7644;     -38.6842;       3.3203
00200155;       3.8011;      88.2401;       1.6107
00200156;       3.8251;      98.7220;       1.7567
00200157;       3.8686;     104.1447;       2.5098
00200158;       3.9367;      72.0872;       1.8046
00200159;       3.9747;      67.6028;       3.1795
00200160;       3.9754;     -33.2759;       3.3831
00200161;       3.9986;      -3.4195;       2.7213
00200162;       4.0384;      14.7778;       2.2116
00200163;       4.0438;      62.1751;       2.9997
00200164;       4.1198;       3.8468;       2.4743
00200165;       4.1310;     120.2819;       3.1397
00200166;       4.1416;      60.8166;       2.8893
00200167;       4.1551;      -5.5466;       2.7669
00200168;       4.1590;      -5.5490;       2.7670
00200169;       4.1748;      59.1033;       2.0927
00200170;       4.2132;     -38.8991;       3.3288
00200171;       4.2300;      69.0664;       3.3466
00200172;       4.2410;      88.4739;       1.6069
00200173;       4.2755;      98.9351;       1.7613
00200174;       4.2982;     104.3969;       2.5090
00200175;       4.3088;      15.1960;       2.2105
00200176;       4.3663;      61.8057;       2.9222
00200177;       4.4112;      -3.6806;       2.7273
00200178;       4.4250;     -33.4895;       3.3912
00200179;       4.4304;      72.0354;       1.7850
00200180;       4.4560;      67.6936;       3.0978
00200181;       4.5390;     120.5681;       3.1386
00200182;       4.5422;       4.0932;       2.4699
00200183;       4.5537;      60.5580;       2.7963
00200184;       4.5699;      -5.8094;       2.7964
00200185;       4.5718;      15.6189;       2.2095
00200186;       4.6620;     -39.1141;       3.3373
00200187;       4.6695;      59.0496;       2.0948
00200188;       4.6826;      88.7044;       1.6030
00200189;       4.6842;      64.7041;       2.1772
00200190;       4.7121;      68.9809;       3.2624
00200191;       4.7242;      99.1519;       1.7660
00200192;       4.7258;     104.6525;       2.5080
00200193;       4.7361;      61.4846;       2.8411
00200194;       4.7752;      64.2192;       2.1660
00200195;       4.7850;      65.1872;       2.1670
00200196;       4.8238;      -3.9416;       2.7333
00200197;       4.8330;      16.0429;       2.2081
00200198;       4.8747;     -33.7032;       3.3992
00200199;       4.9237;      71.9813;       1.7649
00200200;       4.9333;       4.3863;       2.4676
00200201;       4.9450;      67.7389;       3.0241
00200202;       4.9470;     120.8540;       3.1375
00200203;       4.9778;      60.3204;       2.7011
00200204;       4.9848;      -6.0722;       2.8261
00200205;       5.0048;      63.7809;       2.1417
00200206;       5.0263;      65.6188;       2.1424
00200207;       5.0975;      16.4649;       2.2061
00200208;       5.1108;     -39.3290;       3.3458
00200209;       5.1263;      88.9311;       1.5991
00200210;       5.1420;      -4.1430;       2.7380
00200211;       5.1445;      61.2148;       2.7578
00200212;       5.1513;     104.9114;       2.5069
00200213;       5.1667;      59.0263;       2.0970
00200214;       5.1710;      99.3725;       1.7706
00200215;       5.1923;      68.8838;       3.1793
00200216;       5.2365;      -4.2020;       2.7451
00200217;       5.2872;       4.7238;       2.4674
00200218;       5.3045;      63.3865;       2.1142
00200219;       5.3244;     -33.9168;       3.4073
00200220;       5.3553;     121.1397;       3.1364
00200221;       5.3642;      65.9794;       2.1109
00200222;       5.3659;      16.8844;       2.2034
00200223;       5.3996;      -6.3350;       2.8558
00200224;       5.4112;      60.1008;       2.6043
00200225;       5.4169;      71.9255;       1.7446
00200226;       5.4375;      67.7404;       2.9596
00200227;       5.5596;     -39.5440;       3.3543
00200228;       5.5720;      89.1535;       1.5953
00200229;       5.5748;     105.1737;       2.5056
00200230;       5.5792;      60.9901;       2.6737
00200231;       5.6155;       5.0863;       2.4693
00200232;       5.6158;      99.5970;       1.7752
00200233;       5.6361;      63.0181;       2.0895
00200234;       5.6372;      17.3020;       2.2001
00200235;       5.6497;      -4.4602;       2.7763
00200236;       5.6644;      59.0272;       2.0992
00200237;       5.6716;      68.7810;       3.0982
00200238;       5.7637;     121.4252;       3.1352
00200239;       5.7740;     -34.1305;       3.4154
00200240;       5.7841;      66.2388;       2.0777
00200241;       5.8144;      -6.5979;       2.8855
00200242;       5.8516;      59.8962;       2.5063
00200243;       5.9100;      71.8690;       1.7241
00200244;       5.9105;      17.7183;       2.1964
00200245;       5.9298;      67.7039;       2.9049
00200246;       5.9374;       5.4546;       2.4729
00200247;       5.9778;      62.6584;       2.0724
00200248;       5.9963;     105.4392;       2.5042
00200249;       6.0083;     -39.7589;       3.3628
00200250;       6.0120;      11.4970;       2.2200
00200251;       6.0200;      89.3713;       1.5914
00200252;       6.0313;      60.8023;       2.5897
00200253;       6.0586;      99.8255;       1.7798
00200254;       6.0630;      -4.7183;       2.8075
00200255;       6.1514;      68.6784;       3.0201
00200256;       6.1617;      59.0466;       2.1014
00200257;       6.1722;     121.7105;       3.1339
00200258;       6.1847;      18.1340;       2.1924
00200259;       6.2237;     -34.3441;       3.4234
00200260;       6.2249;      11.9426;       2.2138
00200261;       6.2292;      -6.8607;       2.9152
00200262;       6.2592;      66.3745;       2.0472
00200263;       6.2786;       5.8049;       2.4782
00200264;       6.2971;      59.7034;       2.4074
00200265;       6.3210;      62.2998;       2.0650
00200266;       6.3212;      11.1139;       2.2481
00200267;       6.4031;      71.8124;       1.7037
00200268;       6.4157;     105.7079;       2.5028
00200269;       6.4201;      67.6383;       2.8598
00200270;       6.4380;      12.3880;       2.2076
00200271;       6.4571;     -39.9738;       3.3712
00200272;       6.4589;      18.5497;       2.1882
00200273;       6.4705;      89.5840;       1.5876
00200274;       6.4763;      -4.9764;       2.8387
00200275;       6.4944;      60.6433;       2.5061
00200276;       6.4994;     100.0580;       1.7844
00200277;       6.5637;     -24.0598;       3.5020
00200278;       6.5806;     -24.0320;       3.5022
00200279;       6.5808;     121.9957;       3.1327
00200280;       6.6331;      68.5820;       2.9458
00200281;       6.6344;      10.7341;       2.2759
00200282;       6.6440;      -7.1235;       2.9449
00200283;       6.6519;      12.8331;       2.2013
00200284;       6.6584;      59.0793;       2.1036
00200285;       6.6651;      61.9420;       2.0670
00200286;       6.6713;       6.0946;       2.4847
00200287;       6.6734;     -34.5578;       3.4315
00200288;       6.7318;      18.9663;       2.1841
00200289;       6.7462;      59.5194;       2.3079
00200290;       6.7532;      66.4086;       2.0221
00200291;       6.8332;     105.9798;       2.5012
00200292;       6.8365;     -23.6119;       3.5055
00200293;       6.8668;      13.2777;       2.1952
00200294;       6.8895;      -5.2346;       2.8699
00200295;       6.8962;      71.7565;       1.6836
00200296;       6.9059;     -40.1888;       3.3797
00200297;       6.9084;      67.5548;       2.8236
00200298;       6.9235;      89.7913;       1.5839
00200299;       6.9381;     100.2942;       1.7889
00200300;       6.9555;      10.3609;       2.3029
00200301;       6.9646;      60.5061;       2.4230
00200302;       6.9661;     -24.2815;       3.5008
00200303;       6.9895;     122.2807;       3.1314
00200304;       7.0022;      19.3844;       2.1801
00200305;       7.0100;      61.5852;       2.0774
00200306;       7.0588;      -7.3864;       2.9745
00200307;       7.0830;      13.7216;       2.1890
00200308;       7.0924;     -23.1917;       3.5088
00200309;       7.1178;      68.4982;       2.8763
00200310;       7.1230;     -34.7714;       3.4396
00200311;       7.1327;       6.2476;       2.4918
00200312;       7.1544;      59.1205;       2.1058
00200313;       7.1976;      59.3413;       2.2080
00200314;       7.2482;      66.3786;       2.0029
00200315;       7.2485;     106.2548;       2.4995
00200316;       7.2640;     -22.9100;       3.5110
00200317;       7.2692;      19.8048;       2.1764
00200318;       7.2796;      11.9751;       1.8267
00200319;       7.2887;       9.9983;       2.3287
00200320;       7.3009;      14.1647;       2.1829
00200321;       7.3028;      -5.4927;       2.9011
00200322;       7.3483;     -22.7716;       3.5121
00200323;       7.3546;      11.5310;       1.8341
00200324;       7.3547;     -40.4037;       3.3882
00200325;       7.3555;      61.2292;       2.0952
00200326;       7.3749;     100.5341;       1.7933
00200327;       7.3792;      89.9927;       1.5802
00200328;       7.3896;      71.7020;       1.6638
00200329;       7.3965;      67.4665;       2.7952
00200330;       7.3970;     -24.5189;       3.4996
00200331;       7.3984;     122.5656;       3.1301
00200332;       7.4390;      60.3843;       2.3404
00200333;       7.4736;      -7.6492;       3.0042
00200334;       7.5209;      14.6069;       2.1769
00200335;       7.5260;      12.4027;       1.8258
00200336;       7.5314;      20.2282;       2.1732
00200337;       7.5727;     -34.9851;       3.4476
00200338;       7.6024;     -40.5223;       3.3929
00200339;       7.6042;     -22.3514;       3.5154
00200340;       7.6063;      68.4338;       2.8130
00200341;       7.6205;       6.2418;       2.4980
00200342;       7.6379;       9.6511;       2.3530
00200343;       7.6500;      59.1660;       2.1080
00200344;       7.6619;     106.5328;       2.4979
00200345;       7.7014;      60.8740;       2.1187
00200346;       7.7160;      -5.7509;       2.9323
00200347;       7.7405;      66.3165;       1.9895
00200348;       7.7431;      15.0478;       2.1709
00200349;       7.7879;      20.6550;       2.1707
00200350;       7.8046;     -40.6164;       3.3962
00200351;       7.8073;     122.8503;       3.1288
00200352;       7.8097;     100.7775;       1.7977
00200353;       7.8279;     -24.7563;       3.4983
00200354;       7.8281;      12.7942;       1.8265
00200355;       7.8315;      11.4181;       1.8449
00200356;       7.8360;      59.4158;       2.1250
00200357;       7.8375;      90.1878;       1.5767
00200358;       7.8601;     -21.9313;       3.5186
00200359;       7.8832;      71.6496;       1.6446
00200360;       7.8865;      67.3883;       2.7732
00200361;       7.8884;      -7.9120;       3.0339
00200362;       7.9159;      60.2722;       2.2581
00200363;       7.9681;      15.4874;       2.1650
00200364;       8.0067;       9.3247;       2.3750
00200365;       8.0220;      59.6655;       2.1420
00200366;       8.0224;     -35.1987;       3.4557
00200367;       8.0389;      21.0852;       2.1687
00200368;       8.0477;      60.5194;       2.1463
